image_url,current_filename,suggested_filename,scope,reason_for_rename,recommended_steps,pages_count,pages_sample
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_31.png,BLOG_REFRESH_31.png,brush-on-block-womans-hand-holding-a-pink-ribbon-for-breast-cancer.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117701124-6-cold-weather-makeup-tips; https://brushonblock.com/blogs/news/117701444-think-pink-basic-breast-cancer-prevention-tips; https://brushonblock.com/blogs/news/117701508-calling-all-moms-how-to-get-rid-of-stretch-marks
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_32.png,BLOG_REFRESH_32.png,brush-on-block-cold-weather-makeup-application-on-a-winter-prepared-face.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117701124-6-cold-weather-makeup-tips; https://brushonblock.com/blogs/news/117701444-think-pink-basic-breast-cancer-prevention-tips; https://brushonblock.com/blogs/news/118500164-winter-skin-care
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_33.png,BLOG_REFRESH_33.png,brush-on-block-person-in-a-bathrobe-applying-cream-to-skin-for.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117700420-5-questions-to-ask-your-dermatologist; https://brushonblock.com/blogs/news/117701124-6-cold-weather-makeup-tips; https://brushonblock.com/blogs/news/118500164-winter-skin-care
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_34.png,BLOG_REFRESH_34.png,brush-on-block-patient-consulting-dermatologist-during-skin-exam.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117700420-5-questions-to-ask-your-dermatologist; https://brushonblock.com/blogs/news/118500164-winter-skin-care; https://brushonblock.com/blogs/news/118500228-convenience-is-key
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_35.png,BLOG_REFRESH_35.png,brush-on-block-quick-easy-skincare-moment-for-busy-daily-routines.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117700420-5-questions-to-ask-your-dermatologist; https://brushonblock.com/blogs/news/118500228-convenience-is-key; https://brushonblock.com/blogs/news/118500484-beauty-trends-for-spring
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_36.png,BLOG_REFRESH_36.png,brush-on-block-woman-in-a-field-of-spring-flowers.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117644932-surviving-the-teen-years-a-parents-guide-to-teen-skincare; https://brushonblock.com/blogs/news/118500228-convenience-is-key; https://brushonblock.com/blogs/news/118500484-beauty-trends-for-spring
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_37.png,BLOG_REFRESH_37.png,brush-on-block-a-group-of-teens-smiling-together-in-a-group.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117644612-true-or-false-mythbusting-skincare-home-remedies; https://brushonblock.com/blogs/news/117644932-surviving-the-teen-years-a-parents-guide-to-teen-skincare; https://brushonblock.com/blogs/news/118500484-beauty-trends-for-spring
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_38.png,BLOG_REFRESH_38.png,brush-on-block-woman-applying-skin-care-at-home-in-mirror.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117644612-true-or-false-mythbusting-skincare-home-remedies; https://brushonblock.com/blogs/news/117644932-surviving-the-teen-years-a-parents-guide-to-teen-skincare; https://brushonblock.com/blogs/news/118501380-ira-rays
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_39.png,BLOG_REFRESH_39.png,brush-on-block-beyond-uv-what-you-need-to-know-about-infrared.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117644612-true-or-false-mythbusting-skincare-home-remedies; https://brushonblock.com/blogs/news/118501380-ira-rays; https://brushonblock.com/blogs/news/85120964-convenient-things-to-keep-in-your-car
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_3_a6d2cf20-e2d3-4a9c-9df0-80feb7a7e4da.png,BLOG_REFRESH_3_a6d2cf20-e2d3-4a9c-9df0-80feb7a7e4da.png,brush-on-block-tips-on-how-to-choose-the-best-sunscreen-for.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/4-things-about-sunscreen-you-may-not-have-realized; https://brushonblock.com/blogs/news/how-to-choose-the-best-sunscreen; https://brushonblock.com/blogs/news/what-exactly-is-mineral-sunscreen-and-why-should-you-use-it
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_4.png,BLOG_REFRESH_4.png,brush-on-block-5-reasons-you-should-make-an-appointment-with-the.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117705604-6-simple-steps-to-shore-up-your-summer-skin-care-routine; https://brushonblock.com/blogs/news/117705732-5-reasons-you-should-make-an-appointment-with-the-dermatologist-stat; https://brushonblock.com/blogs/news/117705860-fantastic-foods-for-boosting-your-skins-spf
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_40.png,BLOG_REFRESH_40.png,brush-on-block-tips-for-convenient-things-to-keep-in-your-car.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/118499972-how-to-prepare-for-a-fun-summer-beach-day; https://brushonblock.com/blogs/news/118501380-ira-rays; https://brushonblock.com/blogs/news/85120964-convenient-things-to-keep-in-your-car
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_41.png,BLOG_REFRESH_41.png,brush-on-block-how-to-prepare-for-a-fun-summer-beach-day.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/118499908-summer-skin-care-awareness; https://brushonblock.com/blogs/news/118499972-how-to-prepare-for-a-fun-summer-beach-day; https://brushonblock.com/blogs/news/85120964-convenient-things-to-keep-in-your-car
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_42.png,BLOG_REFRESH_42.png,brush-on-block-summer-skin-care-awareness-tips.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/118499908-summer-skin-care-awareness; https://brushonblock.com/blogs/news/118499972-how-to-prepare-for-a-fun-summer-beach-day; https://brushonblock.com/blogs/news/skincare-101-skincare-tips-for-men
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_44.png,BLOG_REFRESH_44.png,brush-on-block-addressing-common-sunscreen-allergies.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/addressing-sunscreen-allergies; https://brushonblock.com/blogs/news/everything-you-need-to-know-about-melanoma-prevention; https://brushonblock.com/blogs/news/skincare-101-skincare-tips-for-men
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_45.png,BLOG_REFRESH_45.png,brush-on-block-best-tips-for-detoxing-your-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/50-is-the-new-40-surprising-tips-for-anti-aging; https://brushonblock.com/blogs/news/cleanse-your-skin-detoxing-101; https://brushonblock.com/blogs/news/everything-you-need-to-know-about-melanoma-prevention
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_46.png,BLOG_REFRESH_46.png,brush-on-block-50-is-the-new-40-surprising-anti-aging-tips-for.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/50-is-the-new-40-surprising-tips-for-anti-aging; https://brushonblock.com/blogs/news/cleanse-your-skin-detoxing-101; https://brushonblock.com/blogs/news/hot-tips-for-your-skincare-this-summer
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_47.png,BLOG_REFRESH_47.png,brush-on-block-stay-protected-summer-skincare-made-easy.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/5-ways-exercise-makes-your-gorgeous; https://brushonblock.com/blogs/news/50-is-the-new-40-surprising-tips-for-anti-aging; https://brushonblock.com/blogs/news/hot-tips-for-your-skincare-this-summer
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_48.png,BLOG_REFRESH_48.png,brush-on-block-5-ways-that-exercise-can-benefit-your-health.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/5-ways-exercise-makes-your-gorgeous; https://brushonblock.com/blogs/news/6-wonderful-winter-beauty-tips; https://brushonblock.com/blogs/news/hot-tips-for-your-skincare-this-summer
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_49.png,BLOG_REFRESH_49.png,brush-on-block-skin-care-tips-for-winter-weather.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/5-ways-exercise-makes-your-gorgeous; https://brushonblock.com/blogs/news/6-wonderful-winter-beauty-tips; https://brushonblock.com/blogs/news/learning-to-love-the-skin-youre-in
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_4_044c9a59-def9-45a4-8b58-49a993bb9d07.png,BLOG_REFRESH_4_044c9a59-def9-45a4-8b58-49a993bb9d07.png,brush-on-block-4-things-about-sunscreen-you-may-not-have-realized.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/4-things-about-sunscreen-you-may-not-have-realized; https://brushonblock.com/blogs/news/battling-burns-take-care-of-yourself; https://brushonblock.com/blogs/news/how-to-choose-the-best-sunscreen
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_5.png,BLOG_REFRESH_5.png,brush-on-block-6-simple-steps-to-shore-up-your-summer-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117705476-5-great-outdoor-activities-to-do-as-a-family; https://brushonblock.com/blogs/news/117705604-6-simple-steps-to-shore-up-your-summer-skin-care-routine; https://brushonblock.com/blogs/news/117705732-5-reasons-you-should-make-an-appointment-with-the-dermatologist-stat
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_50.png,BLOG_REFRESH_50.png,brush-on-block-tips-to-help-you-love-the-skin-youre-in.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/6-wonderful-winter-beauty-tips; https://brushonblock.com/blogs/news/back-to-basics-simple-skincare-steps-you-might-be-missing; https://brushonblock.com/blogs/news/learning-to-love-the-skin-youre-in
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_51.png,BLOG_REFRESH_51.png,brush-on-block-simple-skincare-steps-you-might-be-missing.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/back-to-basics-simple-skincare-steps-you-might-be-missing; https://brushonblock.com/blogs/news/laundry-detergent-and-your-skin; https://brushonblock.com/blogs/news/learning-to-love-the-skin-youre-in
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_52.png,BLOG_REFRESH_52.png,brush-on-block-how-laundry-detergent-effects-your-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/back-to-basics-simple-skincare-steps-you-might-be-missing; https://brushonblock.com/blogs/news/getting-inked-how-tattoos-affect-your-skin; https://brushonblock.com/blogs/news/laundry-detergent-and-your-skin
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_53.png,BLOG_REFRESH_53.png,brush-on-block-how-tattoos-affect-your-skin-and-how-to-care.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/a-simple-way-to-make-sunscreen-part-of-your-everyday-routine-1; https://brushonblock.com/blogs/news/getting-inked-how-tattoos-affect-your-skin; https://brushonblock.com/blogs/news/laundry-detergent-and-your-skin
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_54.png,BLOG_REFRESH_54.png,brush-on-block-how-to-make-sunscreen-a-simple-part-of-your.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/a-simple-way-to-make-sunscreen-part-of-your-everyday-routine-1; https://brushonblock.com/blogs/news/getting-inked-how-tattoos-affect-your-skin; https://brushonblock.com/blogs/news/sunscreen-protects-skin-from-aging
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_55.png,BLOG_REFRESH_55.png,brush-on-block-how-sunscreen-protects-against-aging-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/a-simple-way-to-make-sunscreen-part-of-your-everyday-routine-1; https://brushonblock.com/blogs/news/mineral-sunscreen-is-kid-friendly; https://brushonblock.com/blogs/news/sunscreen-protects-skin-from-aging
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_56.png,BLOG_REFRESH_56.png,brush-on-block-sun-protection-does-not-have-to-be-a-bother.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/mineral-sunscreen-is-kid-friendly; https://brushonblock.com/blogs/news/sunscreen-protects-skin-from-aging; https://brushonblock.com/blogs/news/what-you-need-to-know-about-mineral-sunscreen-1
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_5_ef9b14cf-baf7-4f51-a101-96fbcadf24cd.png,BLOG_REFRESH_5_ef9b14cf-baf7-4f51-a101-96fbcadf24cd.png,brush-on-block-how-to-care-for-your-skin-after-getting-a.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/4-things-about-sunscreen-you-may-not-have-realized; https://brushonblock.com/blogs/news/battling-burns-take-care-of-yourself; https://brushonblock.com/blogs/news/fall-is-here-is-do-i-need-to-wear-sunscreen
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_6.png,BLOG_REFRESH_6.png,brush-on-block-5-great-outdoor-activities-to-do-as-a-family.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117705412-does-your-skin-make-you-look-older; https://brushonblock.com/blogs/news/117705476-5-great-outdoor-activities-to-do-as-a-family; https://brushonblock.com/blogs/news/117705604-6-simple-steps-to-shore-up-your-summer-skin-care-routine
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_6_25deb0e2-07b8-400c-b169-9aefd09e63da.png,BLOG_REFRESH_6_25deb0e2-07b8-400c-b169-9aefd09e63da.png,brush-on-block-fall-is-here-but-your-still-need-to-wear.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/battling-burns-take-care-of-yourself; https://brushonblock.com/blogs/news/fall-is-here-is-do-i-need-to-wear-sunscreen; https://brushonblock.com/blogs/news/why-is-powder-sunscreen-so-popular
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_7.png,BLOG_REFRESH_7.png,brush-on-block-does-your-skin-make-you-look-older.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117704836-you-are-what-you-eat; https://brushonblock.com/blogs/news/117705412-does-your-skin-make-you-look-older; https://brushonblock.com/blogs/news/117705476-5-great-outdoor-activities-to-do-as-a-family
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_7_b4e54719-bd1c-4273-8b03-6be9afc670df.png,BLOG_REFRESH_7_b4e54719-bd1c-4273-8b03-6be9afc670df.png,brush-on-block-let-change-the-way-you-protect-your-skin.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/fall-is-here-is-do-i-need-to-wear-sunscreen; https://brushonblock.com/blogs/news/whats-lurking-behind-your-liquid-face-products; https://brushonblock.com/blogs/news/why-is-powder-sunscreen-so-popular
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_8.png,BLOG_REFRESH_8.png,brush-on-block-you-are-what-you-eat.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117704708-the-7-best-skincare-products-30-and-under; https://brushonblock.com/blogs/news/117704836-you-are-what-you-eat; https://brushonblock.com/blogs/news/117705412-does-your-skin-make-you-look-older
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_8_98e51693-f571-46ca-9b20-01367d7ee99e.png,BLOG_REFRESH_8_98e51693-f571-46ca-9b20-01367d7ee99e.png,brush-on-block-products-in-your-liquid-make-up-that-could-be.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/sunscreen-skincare-secrets-revealed; https://brushonblock.com/blogs/news/whats-lurking-behind-your-liquid-face-products; https://brushonblock.com/blogs/news/why-is-powder-sunscreen-so-popular
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_9.png,BLOG_REFRESH_9.png,brush-on-block-the-7-best-skincare-products-30-and-under.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/117704324-5-autumn-skin-care-blunders-you-may-be-making; https://brushonblock.com/blogs/news/117704708-the-7-best-skincare-products-30-and-under; https://brushonblock.com/blogs/news/117704836-you-are-what-you-eat
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_9_3bf47ec5-c042-46bc-b892-5a8860e16610.png,BLOG_REFRESH_9_3bf47ec5-c042-46bc-b892-5a8860e16610.png,brush-on-block-sunscreen-skincare-secrets-to-keep-your-skin-looking-and.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/5-best-independence-day-celebrations-in-the-us; https://brushonblock.com/blogs/news/sunscreen-skincare-secrets-revealed; https://brushonblock.com/blogs/news/whats-lurking-behind-your-liquid-face-products
https://brushonblock.com/cdn/shop/articles/BLOG_REFRESH_9a961265-3bca-48b1-bc86-3c0990cffdbe.png,BLOG_REFRESH_9a961265-3bca-48b1-bc86-3c0990cffdbe.png,brush-on-block-what-you-need-to-know-about-mineral-sunscreen-and.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/mineral-sunscreen-is-kid-friendly; https://brushonblock.com/blogs/news/top-3-tips-to-use-sunscreen-properly; https://brushonblock.com/blogs/news/what-you-need-to-know-about-mineral-sunscreen-1
https://brushonblock.com/cdn/shop/articles/BOB_Andy.png,BOB_Andy.png,brush-on-block-get-to-know-users.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/4-simple-small-resolutions-with-a-big-impact; https://brushonblock.com/blogs/news/get-to-know-real-brush-on-block-users; https://brushonblock.com/blogs/news/the-important-monthly-habit-you-need-to-add-to-your-skincare-routine
https://brushonblock.com/cdn/shop/articles/BOB_Bald_1.jpg,BOB_Bald_1.jpg,brush-on-block-man-applying-brush-on-bloc-to-bald-head-ears.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/does-mineral-powder-sunscreen-really-work; https://brushonblock.com/blogs/news/sun-protection-tips-part-1; https://brushonblock.com/blogs/news/suncare-and-tattoos
https://brushonblock.com/cdn/shop/articles/BOB_Garden3.JPG,BOB_Garden3.JPG,brush-on-block-nestled-among-garden-fresh-vegetables.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/a-cause-near-and-dear-to-our-hearts; https://brushonblock.com/blogs/news/it-s-not-makeup-what-we-want-men-to-know-about-bob; https://brushonblock.com/blogs/news/reap-your-very-own-fall-harvest
https://brushonblock.com/cdn/shop/articles/BOB_KIDS_make_it_a_habit.png,BOB_KIDS_make_it_a_habit.png,brush-on-block-help-kids-build-sunscreen-habits.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-touch-of-tan-vs-translucent; https://brushonblock.com/blogs/news/help-kids-build-sunscreen-habits; https://brushonblock.com/blogs/news/skin-cancer-awareness-profile
https://brushonblock.com/cdn/shop/articles/BOB_LIP_OIL_Beach_Scene.jpg,BOB_LIP_OIL_Beach_Scene.jpg,brush-on-block-image-of-hadley-king-md.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-is-peta-approved-vegan-animal-test-free; https://brushonblock.com/blogs/news/welcome-to-skin-cancer-awareness-month; https://brushonblock.com/blogs/news/what-is-the-pa-rating-system-and-how-can-it-help-me-protect-my-skin
https://brushonblock.com/cdn/shop/articles/BOB_Live_Shoot_copy_small.png,BOB_Live_Shoot_copy_small.png,brush-on-block-ask-a-dermatologist-sun-care-qa-with-dr-lauren.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/ask-a-dermatologist-sun-care-q-a-with-dr-lauren-boudreaux; https://brushonblock.com/blogs/news/dr-lauren-boudreaux-on-skin-cancer-awareness-month; https://brushonblock.com/blogs/news/men-sun-care-why-you-should-encourage-the-men-in-your-life-to-apply-sunscreen-daily
https://brushonblock.com/cdn/shop/articles/BOB_Man_Smeyes.1.jpg,BOB_Man_Smeyes.1.jpg,brush-on-block-its-not-makeup-what-we-want-men-to-know.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/a-pre-fireworks-picnic; https://brushonblock.com/blogs/news/it-s-not-makeup-what-we-want-men-to-know-about-bob; https://brushonblock.com/blogs/news/reap-your-very-own-fall-harvest
https://brushonblock.com/cdn/shop/articles/BOB_for_Everyone_Blog_Banner_1420_x_610_px.png,BOB_for_Everyone_Blog_Banner_1420_x_610_px.png,brush-on-block-woman-with-two-daughters-applying-sunscreen-for-everyone.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-has-a-mineral-powder-sunscreen-for-everyone; https://brushonblock.com/blogs/news/certified-women-owned-business; https://brushonblock.com/blogs/news/what-brush-on-block-staffers-cant-live-without
https://brushonblock.com/cdn/shop/articles/BOB_is_Better_blog_post_Edit.jpg,BOB_is_Better_blog_post_Edit.jpg,brush-on-block-how-it-is-made-the-making-of-our-brush.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/how-it-is-made-the-making-of-our-brush; https://brushonblock.com/blogs/news/select-the-best-sun-protection-for-your-vacation; https://brushonblock.com/blogs/news/why-brush-on-block-is-best
https://brushonblock.com/cdn/shop/articles/Baseball_cap.jpg,Baseball_cap.jpg,brush-on-block-sun-safe-tip-round-up.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/dr-lauren-boudreaux-on-skin-cancer-awareness-month; https://brushonblock.com/blogs/news/sun-care-q-a-with-dermatologist-the-derm-fox; https://brushonblock.com/blogs/news/sun-safe-tip-round-up
https://brushonblock.com/cdn/shop/articles/Blog_Banner_-_sunscreen_year_round.png,Blog_Banner_-_sunscreen_year_round.png,brush-on-block-sunscreen-every-day.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/international-womens-day; https://brushonblock.com/blogs/news/our-refreshed-brush-makes-its-debut; https://brushonblock.com/blogs/news/sunscreen-every-day
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px.png,Blog_Banner_1420_x_610_px.png,brush-on-block-how-the-brush-works.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/bounce-butter-our-first-product-made-exclusively-for-the-body; https://brushonblock.com/blogs/news/how-the-brush-works; https://brushonblock.com/blogs/news/skin-cancer-awareness-profile
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_-_sunglasses.png,Blog_Banner_1420_x_610_px_-_sunglasses.png,brush-on-block-sunglasses---more-than-just-a-fashionable-accessory.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/do-i-really-need-sunscreen-in-fall-and-winter; https://brushonblock.com/blogs/news/sunglasses-more-than-just-a-fashionable-accessory; https://brushonblock.com/blogs/news/what-is-an-antioxidant-and-why-do-i-care
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_1.png,Blog_Banner_1420_x_610_px_1.png,brush-on-block-sheer-genius-spf-50-mineral-sunscreen-moisture.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/keep-your-lips-in-shape-all-year-round; https://brushonblock.com/blogs/news/playlist-a-very-bob-holiday; https://brushonblock.com/blogs/news/sheer-genius-spf-50-untinted-gets-an-upgrade
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_10.png,Blog_Banner_1420_x_610_px_10.png,brush-on-block-icons.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/i-will-wear-my-sunscreen-every-day-and-other-2023-resolutions; https://brushonblock.com/blogs/news/introducing-sheer-genius-mineral-sunscreen-moisture-spf-50; https://brushonblock.com/blogs/news/understanding-our-icons
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_11.png,Blog_Banner_1420_x_610_px_11.png,brush-on-block-introducing-sheer-genius-mineral-sunscreen-moisture-spf-50.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/introducing-sheer-genius-mineral-sunscreen-moisture-spf-50; https://brushonblock.com/blogs/news/understanding-our-icons; https://brushonblock.com/blogs/news/you-asked-we-listened-new-spf-50-brush-on-block
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_11_50b7b1ff-ab8f-4427-bf78-64f49e048c28.png,Blog_Banner_1420_x_610_px_11_50b7b1ff-ab8f-4427-bf78-64f49e048c28.png,brush-on-block-new-spf-50-mineral-sunscreen.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/introducing-sheer-genius-mineral-sunscreen-moisture-spf-50; https://brushonblock.com/blogs/news/packing-for-hawaii-make-sure-you-know-the-latest-sunscreen-bans; https://brushonblock.com/blogs/news/you-asked-we-listened-new-spf-50-brush-on-block
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_13.png,Blog_Banner_1420_x_610_px_13.png,brush-on-block-man-applying-to-face.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/differences; https://brushonblock.com/blogs/news/introducing-nobodys-perfect-daily-repair-oil; https://brushonblock.com/blogs/news/sunscreen-is-a-drug-what-that-means-to-you
